Tct Id,Topic Name,LC URI,LC closeMatch,FAST_URI,FAST closeMatch,VIAF_URI,Wikidata_URI,Wikidata closeMatch
39988,Judges -- John Paul Stevens,http://id.loc.gov/authorities/names/n88117035,,,,,,
40115,White rage,,,,,,,
40131,Women -- applicability of black rage defense,,,,,,,
40132,Women -- battered woman syndrome,http://id.loc.gov/authorities/subjects/sh96004096,,,,,,
40157,Success,http://id.loc.gov/authorities/subjects/sh85129587,,http://id.worldcat.org/fast/1137041,,,https://www.wikidata.org/entity/Q7632586,
40162,Adolescents -- urban,,,,,,,
40175,African Americans -- cultural value of interdependence among,,,,,,,
40182,Albert (case study) -- on effect of interviewer's sex and race,,,,,,,
40183,Albert (case study) -- on friends,,,,,,,
40184,Albert (case study) -- on mother,,,,,,,
40185,Albert (case study) -- on overcoming discrimination,,,,,,,
40186,Albert (case study) -- on speaking out,,,,,,,
40191,Alfredo (case study) -- on experiences of racism,,,,,,,
40192,Alfredo (case study) -- on fears of the future,,,,,,,
40193,Alfredo (case study) -- on problems at school,,,,,,,
40210,Outspokenness,,,,,,,
40216,Bias,,,http://id.worldcat.org/fast/894985,closeMatch,,https://www.wikidata.org/entity/Q742736,
40220,birth control,http://id.loc.gov/authorities/subjects/sh85014367,,http://id.worldcat.org/fast/833148,,,https://www.wikidata.org/entity/Q122224,
40228,Boyfriend(s),,,,,,https://www.wikidata.org/entity/Q622404,
40245,Chantel (case study) -- on fears of the future,,,,,,,
40247,Chantel (case study) -- on mother,,,,,,,
40248,Chantel (case study) -- on school,,,,,,,
40249,Chantel (case study) -- on speaking out,,,,,,,
40252,Christine (case study) -- on experiences with racism,,,,,,,
40253,Christine (case study) -- on school,,,,,,,
40254,Christine (case study) -- on speaking out,,,,,,,
40265,"Culture, American",,,,,,https://www.wikidata.org/entity/Q1044835,
40270,Danger,,,,,,https://www.wikidata.org/entity/Q13582404,
40287,"Psychology, developmental",,,http://id.worldcat.org/fast/891816,,,https://www.wikidata.org/entity/Q175002,
40301,"Dropping out of school -- rate of, at studied school",,,,,,,
40311,Eva (case study),,,,,,,
40313,Eva (case study) -- on effect of interviewer's sex and race,,,,,,,
40314,Eva (case study) -- on experiences with sexism,,,,,,,
40316,Eva (case study) -- on laziness in school,,,,,,,
40317,Eva (case study) -- on overcoming discrimination,,,,,,,
40325,Extended self -- among African Americans,,,,,,,
40337,Father(s) -- relationship with,,,,,,,
40341,"Father figure(s) -- mother as,  Male role model(s)",,,,,,,
40345,Felicia (case study) -- on experiences with racism,,,,,,,
40346,Felicia (case study) -- on friends,,,,,,,
40347,Felicia (case study) -- on problems with school,,,,,,,
40349,"Florence (case study), on speaking out",,,,,,,
40380,Gabriela (case study) -- on laziness in school,,,,,,,
40381,Gabriela (case study) -- on speaking out,,,,,,,
40385,Gayle (case study) -- on effect of interviewer's sex and race,,,,,,,
40386,Gayle (case study) -- on experiences with racism,,,,,,,
40387,Gayle (case study) -- on speaking out,,,,,,,
40388,Gayle (case study) -- on fears of the future,,,,,,,
40409,Guillermo (case study) -- on experiences with racism,,,,,,,
40410,Guillermo (case study) -- on friends,,,,,,,
40411,Guillermo (case study) -- on laziness in school,,,,,,,
40415,Harvard Project on Women's Psychology and Girls' Development,,,,,,,
40427,"Independence -- value of, among African Americans and Latinos",,,,,,,
40432,Interviews -- effect of interviewer race and gender on,,,,,,,
40436,Interviews -- protocol for,,,,,,,
40440,Jamal (case study) -- on effect of interviewer's sex and race,,,,,,,
40441,Jamal (case study) -- on friends,,,,,,,
40442,Jamal (case study) -- on laziness in school,,,,,,,
40443,Jamal (case study) -- on mother,,,,,,,
40444,Jamal (case study) -- on overcoming discrimination,,,,,,,
40445,Jamal (case study) -- on speaking out,,,,,,,
40447,Jerome (case study) -- on experiences with racism,,,,,,,
40448,Jerome (case study) -- on the future,,,,,,,
40450,Joseph (case study) -- on fears of the future,,,,,,,
40451,Joseph (case study) -- on friends,,,,,,,
40458,Laziness in school,,,,,,,
40468,Malcolm (case study),,,,,,,
40470,Malcolm (case study) -- on experiences with racism,,,,,,,
40472,Malcolm (case study) -- on friends,,,,,,,
40473,Malcolm (case study) -- on the future,,,,,,,
40475,Malcolm (case study) -- on laziness in school,,,,,,,
40476,Malcolm (case study) -- on overcoming discrimination,,,,,,,
40482,Role model(s),,,http://id.worldcat.org/fast/1099622,,,https://www.wikidata.org/entity/Q1136974,
40484,Marcus (case study) -- on experiences with racism,,,,,,,
40485,Marcus (case study) -- on friends,,,,,,,
40486,Marie (case study),,,,,,,
40487,Marie (case study) -- conceptually clustered matrix for relationship with boyfriends,,,,,,,
40488,Marie (case study) -- on effect of interviewer's sex and race,,,,,,,
40489,Marie (case study) -- on experiences with racism,,,,,,,
40490,Marie (case study) -- on experiences with sexism,,,,,,,
40491,Marie (case study) -- on friends,,,,,,,
40492,Marie (case study) -- on the future,,,,,,,
40493,Marie (case study) -- on laziness in school,,,,,,,
40494,Marie (case study) -- on mother,,,,,,,
40495,Marie (case study) -- on overcoming discrimination,,,,,,,
40496,Marie (case study) -- on speaking out,,,,,,,
40499,Marvin (case study) -- on experiences with racism,,,,,,,
40500,Marvin (case study) -- on laziness in school,,,,,,,
40501,Marvin (case study) -- on mother,,,,,,,
40502,Marvin (case study) -- on speaking out,,,,,,,
40504,Mary (case study) -- on experiences with sexism,,,,,,,
40505,Mary (case study) -- on overcoming discrimination,,,,,,,
40506,Mary (case study) -- on problems at school,,,,,,,
40507,Mary (case study) -- on speaking out,,,,,,,
40512,Milagro (case study) -- on school,,,,,,,
40513,Milagro (case study) -- on speaking out,,,,,,,
40550,Poor people,,,http://id.worldcat.org/fast/1071040,,,https://www.wikidata.org/entity/Q21171811,
40563,"Race -- of interviewer, effect on interview responses",,,,,,,
40577,Racism -- experiences of,,,,,,,
40583,Rap music,http://id.loc.gov/authorities/subjects/sh85111437,,http://id.worldcat.org/fast/1089951,,,https://www.wikidata.org/entity/Q6010,closeMatch
40594,Researcher(s) -- effect of subjects' race and sex on,,,,,,,
40597,Respect,http://id.loc.gov/authorities/subjects/sh85113175,,http://id.worldcat.org/fast/1095688,,,https://www.wikidata.org/entity/Q28510,
40612,Samuel (case study) -- on effect of interviewer's sex and race,,,,,,,
40613,Samuel (case study) -- on experiences with racism,,,,,,,
40614,Samuel (case study) -- on fears of the future,,,,,,,
40615,Samuel (case study) -- on laziness in school,,,,,,,
40621,"Self -- sense of, among African Americans",,,,,,,
40636,Shakira (case study) -- on effect of interviewer's sex and race,,,,,,,
40637,Shakira (case study) -- on overcoming discrimination,,,,,,,
40638,Shakira (case study) -- on speaking out,,,,,,,
40639,"Shawn (case study), on friends",,,,,,,
40656,Sonia (case study) -- on experiences of racism,,,,,,,
40657,Sonia (case study) -- on fears of the future,,,,,,,
40658,Sonia (case study) -- on friends,,,,,,,
40659,Sonia (case study) -- on laziness in school,,,,,,,
40660,Sonia (case study) -- on mother,,,,,,,
40661,Sonia (case study) -- on overcoming racism,,,,,,,
40662,Speaking out,,,,,,https://www.wikidata.org/entity/Q24082961,
40683,Teachers -- relationships with,,,,,,,
40685,Theory testing bias in developmental psychology,,,,,,,
40689,Trust -- lack of,,,,,,,
40699,Tyiesha (case study) -- on friends,,,,,,,
40700,Tyiesha (case study) -- on laziness in school,,,,,,,
40701,Tyiesha (case study) -- on speaking out,,,,,,,
40703,Tyrone (case study) -- on effect of interviewer's sex and race,,,,,,,
40704,Tyrone (case study) -- on experiences with racism,,,,,,,
40705,Tyrone (case study) -- on friends,,,,,,,
40706,Tyrone (case study) -- on the future,,,,,,,
40707,Tyrone (case study) -- on laziness in school,,,,,,,
40708,Tyrone (case study) -- on speaking out,,,,,,,
40711,Victor (case study) -- on friends,,,,,,,
40712,Victor (case study) -- on mother,,,,,,,
40713,Victor (case study) -- on speaking out,,,,,,,
40727,youth,http://id.loc.gov/authorities/subjects/sh85149310,,http://id.worldcat.org/fast/1183341,,,https://www.wikidata.org/entity/Q190007,
40730,Regulation of technology -- central role of administrative agencies,,,,,,,
40750,Beauty,,,http://id.worldcat.org/fast/798702,closeMatch,,https://www.wikidata.org/entity/Q7242,
40765,"Carter, Jimmy, President",http://id.loc.gov/authorities/names/n79021791,,http://id.worldcat.org/fast/31823,,https://viaf.org/viaf/247888433,https://www.wikidata.org/entity/Q23685,
40803,funding of scientific research,,,,,,,
40806,Funding of scientific research -- central role of administrative agencies,,,,,,,
40828,Human Genome Initiative,,,,,,https://www.wikidata.org/entity/Q192446,
40864,Moore v. Gaston County Board of Education,,,,,,,
40866,Mozert v. Hawkins County Board of Education,,,,,,,
40898,"Pauling, Linus",http://id.loc.gov/authorities/names/n79144786,,http://id.worldcat.org/fast/47243,,https://viaf.org/viaf/91892412,https://www.wikidata.org/entity/Q48983,
40901,Peer review -- limited role in regulation of technology,,,,,,,
40907,President of the United States -- access to science advice,,,,,,,
40909,President of the United States -- desire for payoffs from science,,,,,,,
40927,Regulation of technology,,,,,,,
40930,Regulation of technology -- limited role of First Amendment,,,,,,,
40970,United States Congress,http://id.loc.gov/authorities/names/n79006865,,http://id.worldcat.org/fast/529490,,https://viaf.org/viaf/128620508,https://www.wikidata.org/entity/Q11268,
40971,United States Congress -- access to science advice,,,,,,,
40972,United States Congress -- desire for payoffs from science,,,,,,,
40973,United States Congress -- oversight of Human Genome Initiative,,,,,,,
40974,United States Congress -- role in regulation of technology,,,,,,,
40975,United States Congress -- role in science funding,,,,,,,
40992,"Wilson, James Q.",http://id.loc.gov/authorities/names/n80004337,,http://id.worldcat.org/fast/48623,,https://viaf.org/viaf/108360067,https://www.wikidata.org/entity/Q636710,
40996,actors,http://id.loc.gov/authorities/subjects/sh85000744,,http://id.worldcat.org/fast/796296,,,https://www.wikidata.org/entity/Q33999,
41043,cards,,,,,,,
41057,childishness,http://id.loc.gov/authorities/subjects/sh85023416,,http://id.worldcat.org/fast/854826,,,,
41065,clothing,http://id.loc.gov/authorities/subjects/sh99005081,,http://id.worldcat.org/fast/864680,closeMatch,,https://www.wikidata.org/entity/Q11460,
41075,courage,http://id.loc.gov/authorities/subjects/sh85033527,,http://id.worldcat.org/fast/881609,,,https://www.wikidata.org/entity/Q208160,
41091,"Detroit, MI",http://id.loc.gov/authorities/names/n79045539,,http://id.worldcat.org/fast/1205010,,https://viaf.org/viaf/133676653,https://www.wikidata.org/entity/Q12439,
41093,diet,http://id.loc.gov/authorities/childrensSubjects/sj96005297,,http://id.worldcat.org/fast/893284,,,https://www.wikidata.org/entity/Q474191,
41097,dolls,http://id.loc.gov/authorities/subjects/sh85038873,,http://id.worldcat.org/fast/896460,,,https://www.wikidata.org/entity/Q168658,
41105,embarrassment,http://id.loc.gov/authorities/subjects/sh85042668,,http://id.worldcat.org/fast/908283,,,https://www.wikidata.org/entity/Q1761451,
41122,fiction,http://id.loc.gov/authorities/subjects/sh99001562,,http://id.worldcat.org/fast/1423787,,,https://www.wikidata.org/entity/Q8253,
41146,Greeks,http://id.loc.gov/authorities/demographicTerms/dg2015060638,,http://id.worldcat.org/fast/947546,,,https://www.wikidata.org/entity/Q539051,
41170,hospitals,http://id.loc.gov/authorities/subjects/sh00006198,,http://id.worldcat.org/fast/961166,,,https://www.wikidata.org/entity/Q16917,
41183,insurance,http://id.loc.gov/authorities/subjects/sh00006340,,http://id.worldcat.org/fast/974532,,,https://www.wikidata.org/entity/Q43183,
41215,middle class,http://id.loc.gov/authorities/subjects/sh85085013,,http://id.worldcat.org/fast/1020437,,,https://www.wikidata.org/entity/Q241588,
41223,motherlove,,,,,,,
41227,naming,,,,,,,
41231,niceness,,,,,,,
41242,Parents' Magazine,,,http://id.worldcat.org/fast/1436006,,https://viaf.org/viaf/175609942,https://www.wikidata.org/entity/Q7136816,
41243,periodization,http://id.loc.gov/authorities/subjects/sh00006934,,,,,https://www.wikidata.org/entity/Q816829,
41250,polls,http://id.loc.gov/authorities/subjects/sh85108738,closeMatch,http://id.worldcat.org/fast/1082803,closeMatch,,https://www.wikidata.org/entity/Q49958,
41253,prescriptive literature,,,,,,,
41257,reform,http://id.loc.gov/authorities/subjects/sh00007584,,,,,https://www.wikidata.org/entity/Q900406,
41273,sensation,,,http://id.worldcat.org/fast/1112562,,,https://www.wikidata.org/entity/Q1051623,closeMatch
41283,sleep,http://id.loc.gov/authorities/subjects/sh85123396,,http://id.worldcat.org/fast/1120819,,,https://www.wikidata.org/entity/Q35831,
41291,sociology,http://id.loc.gov/authorities/subjects/sh85124200,,http://id.worldcat.org/fast/1123875,,,https://www.wikidata.org/entity/Q21201,
41295,"Spock, Benjamin",http://id.loc.gov/authorities/names/n50024566,,http://id.worldcat.org/fast/8095,,https://viaf.org/viaf/14776977,https://www.wikidata.org/entity/Q310694,
41314,terror,http://id.loc.gov/authorities/names/no2003113642,,,,,https://www.wikidata.org/entity/Q516626,
41315,testing,http://id.loc.gov/authorities/subjects/sh99005648,,,,,https://www.wikidata.org/entity/Q27318,closeMatch
41330,utopianism,,,,,,,
41333,ventilation,,,,,,,
41334,Victorianism,,,,,,,
41341,westerns,http://id.loc.gov/authorities/subjects/sh85146287,,http://id.worldcat.org/fast/1174081,,,https://www.wikidata.org/entity/Q21590660,
41358,Western intellectuals,,,,,,,
41363,Amnesty International -- reports of Croatian atrocities against Serbs,,,,,,,
41369,Arms,http://id.loc.gov/authorities/subjects/sh85007341,closeMatch,http://id.worldcat.org/fast/1173008,closeMatch,,https://www.wikidata.org/entity/Q728,
41376,Atrocities,http://id.loc.gov/authorities/subjects/sh99002431,,http://id.worldcat.org/fast/820727,,,https://www.wikidata.org/entity/Q38000397,
41378,Atrocities -- Croat and Bosnia Muslim acts against Serbs,,,,,,,
41382,Atrocities -- Serbian and Bosnian Serbian acts against Bosnian Muslims,,,,,,,
41383,Belgrade,http://id.loc.gov/authorities/names/n80017896,,http://id.worldcat.org/fast/1692822,,https://viaf.org/viaf/148847800,https://www.wikidata.org/entity/Q3711,
41386,Balkan War,,,http://id.worldcat.org/fast/1355282,,,https://www.wikidata.org/entity/Q165725,
41418,Bosnian Muslims,,,,,,,
41424,Bosnian Muslims -- mass rape of women and young girls,,,,,,,
41427,Bosnian Serbs -- portrayal as victims of Croat-Muslim aggression,,,,,,,
41435,"Carrington, Lord Peter -- blaming of violations on Muslim Slavs, Serbs and Croats",,,,,,,
41470,Croatia,http://id.loc.gov/authorities/names/n81035140,,http://id.worldcat.org/fast/1212674,,https://viaf.org/viaf/152376980,https://www.wikidata.org/entity/Q224,
41475,Croatia -- fascist Ustasha regime in World War II,,,,,,,
41483,Croats,http://id.loc.gov/authorities/subjects/sh85034196,,http://id.worldcat.org/fast/883833,,,https://www.wikidata.org/entity/Q167420,
41518,Ethnic cleansing,http://id.loc.gov/authorities/subjects/sh85104929,closeMatch,http://id.worldcat.org/fast/940208,closeMatch,,https://www.wikidata.org/entity/Q154278,
41529,European Commission on Human Rights: reports of Croatian atrocities against Serbs in Krajina,,,,,,,
41539,Former Yugoslavia,http://id.loc.gov/authorities/names/n79097346,,,,,https://www.wikidata.org/entity/Q36704,
41557,Genocide -- European state policy in World War II,,,,,,,
41585,Holocaust Jewish,http://id.loc.gov/authorities/subjects/sh85061515,,http://id.worldcat.org/fast/1353232,,,https://www.wikidata.org/entity/Q2763,
41604,International War Crimes Tribunal -- charges Serbs with genocide and crimes against humanity,,,,,,,
41605,International War Crimes Tribunal -- indicts Bosnian war criminals,,,,,,,
41606,International War Crimes Tribunal -- indicts Bosnian Croats,,,,,,,
41617,"Karadžić, Radovan",http://id.loc.gov/authorities/names/n96083762,,http://id.worldcat.org/fast/379849,,https://viaf.org/viaf/37009306,https://www.wikidata.org/entity/Q123923,
41618,"Karadžić, Radovan -- International War Crimes Tribunal indictments against",,,,,,,
41646,Media (electronic) -- bias in reporting Croat and Muslim acts against Serbs,,,,,,,
41652,Media (print) -- bias in reporting Croat and Muslim acts against Serbs,,,,,,,
41659,Military forces -- Yugoslav Federation Army defeated by Slovenian defense forces,,,,,,,
41662,"Milošević, Slobodan",http://id.loc.gov/authorities/names/n88221123,,http://id.worldcat.org/fast/256400,,https://viaf.org/viaf/76357572,https://www.wikidata.org/entity/Q47139,
41672,"Moral equivocation -- equivalency of Serbs, Bosnian Muslims, Croats as perpetrators of war crimes",,,,,,,
41699,Nuremberg era: post-World War II trials,,,,,,,
41753,Sarajevo,http://id.loc.gov/authorities/names/n80090352,,http://id.worldcat.org/fast/1309991,,https://viaf.org/viaf/159404628,https://www.wikidata.org/entity/Q11194,
41767,Serbian aggression,,,,,,,
41809,Socialist Party,http://id.loc.gov/authorities/names/n99276402,,http://id.worldcat.org/fast/750087,,https://viaf.org/viaf/143927797,https://www.wikidata.org/entity/Q752521,
41835,United Nations -- Commission of Human Rights and Misha Milošević,,,,,,,
41836,United Nations -- commission investigating war crimes,,,,,,,
41837,United Nations -- documentation of Serbian war crimes,,,,,,,
41844,"United Nations Convention on Genocide -- Article 2, definition of genocide",,,,,,,
41851,United States Congress -- attributes war crimes to Serbs,,,,,,,
41854,United States Department of State -- attributes war crimes to Serbs,,,,,,,
41855,United States Department of State -- reports atrocities and war crimes in Former Yugoslavia to the UN,,,,,,,
41867,War crimes,http://id.loc.gov/authorities/subjects/sh85145168,,http://id.worldcat.org/fast/1170465,,,https://www.wikidata.org/entity/Q135010,
41877,Western intellectuals -- Eurocentric response to Bosnian genocide,,,,,,,
41883,Western role in Balkan War,,,,,,,
41885,Western role in Balkan War -- ambivalence of Western intellectuals,,,,,,,
41886,Western role in Balkan War -- comparison of Western intellectual response to the Holocaust and Bosnia,,,,,,,
41890,World War II -- lesson of,,,,,,,
41891,World War II -- post-World War II era,,,,,,,
41905,achievement gap,,,,,,,
41916,colorblind(ness),,,,,,,
41918,politeness,,,http://id.worldcat.org/fast/881711,closeMatch,,https://www.wikidata.org/entity/Q281287,
41922,status quo,,,,,,https://www.wikidata.org/entity/Q201610,
41938,cross-cultural,http://id.loc.gov/authorities/subjects/sh85034273,closeMatch,http://id.worldcat.org/fast/1423769,closeMatch,,https://www.wikidata.org/entity/Q5188163,
41954,diverse,,,,,,https://www.wikidata.org/entity/Q21074346,closeMatch
41957,dominant,,,,,,,
41958,east side,,,,,,,
41965,equality -- equity,,,,,,,
41966,equity,http://id.loc.gov/authorities/subjects/sh85044554,,http://id.worldcat.org/fast/914585,,,https://www.wikidata.org/entity/Q1070477,closeMatch
41969,supremacy,,,,,,https://www.wikidata.org/entity/Q1031455,closeMatch
41980,good intentions,,,,,,,
41983,white supremacy,http://id.loc.gov/authorities/subjects/sh88004109,closeMatch,http://id.worldcat.org/fast/1174715,closeMatch,,https://www.wikidata.org/entity/Q698752,
41988,"LGBTQ (lesbian, gay, bisexual, transgender, queer)",http://id.loc.gov/authorities/subjects/sh2004003385,closeMatch,,,,https://www.wikidata.org/entity/Q17884,closeMatch
41995,inequality,,,http://id.worldcat.org/fast/914456,closeMatch,,,
41996,inequity,,,,,,,
41997,injustice,http://id.loc.gov/authorities/subjects/sh85071118,closeMatch,http://id.worldcat.org/fast/985122,closeMatch,,https://www.wikidata.org/entity/Q770480,
41999,institutional(ized),,,,,,,
42002,white privilege,,,,,,https://www.wikidata.org/entity/Q17016489,
42007,leader(ship) -- equity,,,,,,,
42016,mechanism (of whiteness),,,,,,,
42017,meritocracy -- equality,,,,,,,
42025,NCLB (No Child Left Behind),http://id.loc.gov/authorities/names/no2002026229,,,,,https://www.wikidata.org/entity/Q1329394,
42030,powerblind(ness),,,,,,,
42032,privilege,http://id.loc.gov/authorities/subjects/sh2017003293,,,,,https://www.wikidata.org/entity/Q7246302,
42033,professional development,,,http://id.worldcat.org/fast/847280,closeMatch,,https://www.wikidata.org/entity/Q17076352,
42040,Salt Lake,http://id.loc.gov/authorities/names/n79059755,,http://id.worldcat.org/fast/1205314,,https://viaf.org/viaf/122995809,https://www.wikidata.org/entity/Q23337,
42041,Utah,http://id.loc.gov/authorities/names/n79021759,,http://id.worldcat.org/fast/1204563,,https://viaf.org/viaf/131333076,https://www.wikidata.org/entity/Q829,
42042,sameness,,,,,,,
42046,silence(ing) -- and race,,,,,,,
42051,systemic,,,,,,https://www.wikidata.org/entity/Q678941,
42059,white people,http://id.loc.gov/authorities/subjects/sh85146547,,http://id.worldcat.org/fast/1174816,,,https://www.wikidata.org/entity/Q235155,
42065,Apollo (hip-hop DJ),,,,,,,
42071,authenticity and hip-hop -- gender claims,,,,,,,
42078,study participants,,,,,,,
42092,blackness -- racial marking,,,,,,,
42099,Celskiii (DJ and study participant),,,,,,,
42102,Celskiii (DJ and study participant) -- relationship with her parents,,,,,,,
42116,hip-hop -- culture of,,,,,,,
42118,culture of hip-hop -- masculinist aspects,,,,,,,
42120,culture of hip-hop -- non-African contributions,,,,,,,
42126,Cut Chemist (hip-hop DJ),,,,,,,
42130,Deeandroid (hip-hop DJ and study participant),,,,,,,
42145,DJ culture,,,,,,,
42146,Filipino DJs,,,,,,,
42153,Deejaying,,,,,,https://www.wikidata.org/entity/Q1369991,
42154,DJing -- an element of hip-hop,,,,,,,
42156,DJs,,,http://id.worldcat.org/fast/894814,,,https://www.wikidata.org/entity/Q130857,
42157,DJs -- female DJs,,,,,,,
42189,Filipino DJs -- claims to hip-hop,,,,,,,
42194,Filipino DJs -- place within the hip-hop nation,,,,,,,
42199,Filipino youth -- claims to hip-hop,,,,,,,
42200,Filipino youth -- hip-hop conferring status,,,,,,,
42209,gender politics of hip-hop -- Filipino masculinity and technology engagement,,,,,,,
42215,global dispersion of hip-hop -- b-boy competitions,,,,,,,
42236,hip-hop -- Filipino identity and,,,,,,,
42240,hip-hop -- study of Filipino performers,,,,,,,
42242,mixing,http://id.loc.gov/authorities/subjects/sh2002011471,,,,,,
42244,hip-hop—elements and influences,,,,,,,
42245,hip-hop—elements and influences -- b-boying,,,,,,,
42246,hip-hop—elements and influences -- DJing,,,,,,,
42247,hip-hop—elements and influences -- writing process as multiracial,,,,,,,
42252,hip-hop nation -- nationalist discourse and problematic aspects,,,,,,,
42253,Hip-hop Nation Language (HHNL),,,,,,,
42261,identification -- Filipino hip-hop involvement and,,,,,,,
42266,Indian and South Asian hip-hop performers,,,,,,,
42282,Kool Herc (hip-hop DJ),http://id.loc.gov/authorities/names/no2006107543,,,,,,
42283,Kuttin' Kandi (hip-hop DJ),http://id.loc.gov/authorities/names/no2014031640,,,,,,
42295,maleness and hip-hop -- construction of Filipino masculinity,,,,,,,
42313,narrative(s),,,http://id.worldcat.org/fast/1032927,closeMatch,,https://www.wikidata.org/entity/Q1318295,
42318,One Tyme (DJ and study participant),,,,,,,
42319,One Tyme (DJ and study participant) -- background leading to DJing,,,,,,,
42320,One Tyme (DJ and study participant) -- experiences and beliefs as a performer,,,,,,,
42322,Pam the Funkstress (hip-hop DJ),,,,,,,
42335,power -- power relations,,,,,,,
42338,Puerto Rican influences in hip-hop,,,,,,,
42354,Rey-Jun (DJ and study participant),,,,,,,
42356,Rey-Jun (DJ and study participant) -- experiences and beliefs as a hip-hop performer,,,,,,,
42413,West Indian influences in hip-hop,,,,,,,
42439,abortion laws -- Roe v. Wade,,,,,,,
42449,activism -- Chicana/o activism,,,,,,,
42453,Black politics,,,http://id.worldcat.org/fast/833980,closeMatch,,,
42462,African Americans -- infant mortality rates of,,,,,,,
42466,African Americans -- unemployment among,,,,,,,
42474,"AMA (American Medical Association) -- national health insurance, opposition to",,,,,,,
42483,anti-colonialism,http://id.loc.gov/authorities/subjects/sh85005612,,http://id.worldcat.org/fast/810343,closeMatch,,https://www.wikidata.org/entity/Q576309,
42485,anti-communism -- in civil rights movement,,,,,,,
42488,Anti-feminism,http://id.loc.gov/authorities/subjects/sh96004456,,http://id.worldcat.org/fast/810336,,,https://www.wikidata.org/entity/Q575220,
42490,anti-racism,http://id.loc.gov/authorities/subjects/sh2007000043,,http://id.worldcat.org/fast/1742067,,,https://www.wikidata.org/entity/Q582965,
42494,anti-war movement,http://id.loc.gov/authorities/subjects/sh85098950,closeMatch,http://id.worldcat.org/fast/1055858,closeMatch,,https://www.wikidata.org/entity/Q794691,
42500,peace movement,http://id.loc.gov/authorities/subjects/sh85098950,,http://id.worldcat.org/fast/1055858,,,https://www.wikidata.org/entity/Q708312,
42501,Women Striking for Peace (WSP),http://id.loc.gov/authorities/names/no89002625,,,,,,
42505,Asian Americans,http://id.loc.gov/authorities/names/n97072072,,http://id.worldcat.org/fast/818620,,,https://www.wikidata.org/entity/Q727928,
42510,Asian Women's Center,,,,,,,
42555,Black Panther Party for Self Defense (BPP) -- abortion stance,,,,,,,
42556,Black Panther Party for Self Defense (BPP) -- birth control,,,,,,,
42557,"Black Panther Party for Self Defense (BPP) -- capitalism, critique of",,,,,,,
42558,Black Panther Party for Self Defense (BPP) -- coalitional work of,,,,,,,
42559,Black Panther Party for Self Defense (BPP) -- colonial critique of,,,,,,,
42560,Black Panther Party for Self Defense (BPP) -- community service programs,,,,,,,
42561,Black Panther Party for Self Defense (BPP) -- free breakfast program,,,,,,,
42562,Black Panther Party for Self Defense (BPP) -- free clinics,,,,,,,
42563,Los Angeles Police Department (LAPD) -- Black Panther Party siege,,,,,,,
42564,Black Panther Party for Self Defense (BPP) -- and Malcolm X,,,,,,,
42565,Black Panther Party for Self Defense (BPP) -- and Mao,,,,,,,
42567,Black Panther Party for Self Defense (BPP) -- and police brutality,,,,,,,
42568,Black Panther Party for Self Defense (BPP) -- police repression of,,,,,,,
42569,"Black Panther Party for Self Defense (BPP) -- racist violence, organizing against",,,,,,,
42570,Black Panther Party for Self Defense (BPP) -- self-defense programs,,,,,,,
42571,Black Panther Party for Self Defense (BPP) -- and self-determination,,,,,,,
42572,Black Panther Party for Self Defense (BPP) -- serve-the-people programs,,,,,,,
42573,Black Panther Party for Self Defense (BPP) -- sickle-cell testing,,,,,,,
42574,Black Panther Party for Self Defense (BPP) -- Southern California chapter,,,,,,,
42575,Black Panther Party for Self Defense (BPP) -- survival programs,,,,,,,
42576,Black Panther Party for Self Defense (BPP) -- Ten-Point Platform,,,,,,,
42577,"Black Panther Party for Self Defense (BPP) -- violence, analysis of",,,,,,,
42583,Black politics -- urban political power,,,,,,,
42602,Boston Women's Health Book Collective,http://id.loc.gov/authorities/names/n84002740,,http://id.worldcat.org/fast/588567,,https://viaf.org/viaf/149344661,,
42640,California Medical Association,http://id.loc.gov/authorities/names/n50077444,,http://id.worldcat.org/fast/520685,,https://viaf.org/viaf/151243470,https://www.wikidata.org/entity/Q15994963,
42642,California Welfare Rights Organization,,,,,,,
42661,Central Avenue (Los Angeles) -- as Black space,,,,,,,
42662,Central Avenue (Los Angeles) -- as blighted space,,,,,,,
42672,Chicana Welfare Rights Organization,,,,,,,
42686,"civil rights movement -- liberalism, limits of",,,,,,,
42687,civil rights movement -- in Los Angeles,,,,,,,
42689,civil rights movement -- and poverty,,,,,,,
42691,civil rights movement -- and white supremacy,,,,,,,
42721,community health,,,http://id.worldcat.org/fast/1082238,closeMatch,,https://www.wikidata.org/entity/Q3473024,
42762,"Department of Health, Education and Welfare (HEW) -- Neighborhood Health Centers (NHC)",,,,,,,
42836,Feminist Women's Health Centers,http://id.loc.gov/authorities/names/n87819208,,http://id.worldcat.org/fast/1513386,,,https://www.wikidata.org/entity/Q5442870,
42837,Feminist Women's Health Centers -- hierarchy in,,,,,,,
42844,"Birth of the Clinic, The (Foucault)",http://id.loc.gov/authorities/names/no2010087397,,,,,https://www.wikidata.org/entity/Q1106883,
42847,free clinic movement,,,,,,,
42908,"National Welfare Rights Organization (NWRO) -- guaranteed annual income, advocacy for",,,,,,,
42923,"Hartman, Saidiya",http://id.loc.gov/authorities/names/n92041849,,http://id.worldcat.org/fast/1504890,,https://viaf.org/viaf/59414580,https://www.wikidata.org/entity/Q7399969,
42976,home -- for African American women,,,,,,,
